"Gene","dpiAsymptomatic.log2FC","dpiAsymptomatic.padj","dpiRecovered.log2FC","dpiRecovered.padj","dpiSymptomatic.log2FC","dpiSymptomatic.padj"
"EXT2",-0.0934349564653829,0.728622148035153,-0.205103425401117,0.46653831778959,-0.231471246400484,0.329971124721443
"EXTL1",0.00370946102369367,0.992889289350127,0.00450122402711126,0.990833489853273,-0.108290248210357,0.734596671092918
"EXTL2",0.0323317432563529,0.918256951332865,0.446219196648503,0.163944295001588,0.174352921727684,0.535737468903951
"EXTL3",0.0933761445659777,0.648822826492255,0.0602819077562482,0.865073800824301,0.5603089590116,0.0415755997253512
"EYA1",0.765818346036145,0.159409323802776,0.154144798167789,0.486444125200357,0.513420073285089,0.133260104585452
"EYA2",-0.0142248131653487,0.966427887675982,-0.187243549633546,0.46653831778959,-0.231451270159402,0.437373413489164
"EYA3",0.0423003650108381,0.904004633038425,-0.0637942408345996,0.867754239595845,-0.0764544172262602,0.795710367825742
"EYA4",-0.0148342417097169,0.955902921898125,-0.00866990899882259,0.980169037927484,-0.140959215946849,0.635468814240717
"EYS",-0.0354704177940947,0.908434192364909,-0.0676267171551519,0.841919242413047,-0.144846056274685,0.604288136881444
"EZH1",0.131340228333233,0.614299488410574,0.124820557778534,0.676821065264572,-0.073037279616953,0.793335938862466
"EZH2",-0.0650442349646898,0.67551973762025,-0.195129631839851,0.454631679567512,0.218671599175096,0.433463916435263
"EZR",-0.573880816259373,0.0190651517587173,-0.716601921113447,0.000981091038816852,-0.629082674082127,0.00094464357843312
"F10",-0.0230829807616536,0.950262036191303,0.0625994385118259,0.855379267792788,-0.452214025544792,0.121639175908993
"F11",-0.00133408120366018,0.992678290509618,-0.0112899270965136,0.942216714608988,-0.0329090329686369,0.872140784051216
"F11R",0.0460855915174011,0.809358439481727,0.0259518351719711,0.944025658240502,0.319034304958731,0.270964477473593
"F12",0.0715530789736014,0.657143421113566,0.0161890070155465,0.968467604299763,0.107237100185842,0.731590695099886
"F13A1",-0.0126625653417555,0.968366560879505,-0.051814092969088,0.855608386641815,0.507225947349598,0.131538402615554
"F13B",0.876048082023651,0.103451533800687,0.337212784924015,0.264458528445277,0.839437017535085,0.0308150986117726
"F2",0.0714232521340345,0.616107469815433,0.103660319177319,0.703265442022708,0.233175789489207,0.411750196026611
"F2R",0.00936738224262082,0.980503481620331,0.0219338790101261,0.95030640676084,0.164717180312959,0.567578464619591
"F2RL1",0.00561268588749654,0.99042214894891,1.04530166856349,0.0177792005887189,0.0499869926124474,0.883733192105556
"F2RL2",-0.0626165991748424,0.791276684959855,0.0174354768313618,0.972466835319725,-0.121609130349826,0.678074411455247
"F2RL3",-0.00603670977488834,0.980974585387922,-0.0469081756707891,0.82699851024719,0.0664984005110214,0.808756321929214
"F3",-0.00460065311166173,0.981369266799793,-0.0852970662649654,0.495622867107254,-0.0358029346411536,0.880606528830221
"F5",-0.0449234738515684,0.737661123142481,0.0369779595065628,0.8949384029832,-0.152613978539415,0.59834250713172
"F7",0.00410923051577521,0.980280450027507,-0.0308981982142417,0.810137136503383,0.0283632322757087,0.885969106264894
"F8",0.0141756435598739,0.971327703779983,-0.0825623654313451,0.801574839213577,0.139331474187289,0.63105322305853
"F9",0.00965147408228103,0.703564476823439,0.0305380689083762,0.415197856420504,0.064969832360225,0.292420000181969
"FA2H",0.0739614657655252,0.592430909370118,0.162201924212959,0.517198508264934,0.18644614579117,0.518741910027371
"FAAH",0.0133392379838479,0.971327703779983,-0.00560964367867234,0.987636558879414,-0.11636297818373,0.710946399965778
"FAAH2",0.0719464328665179,0.803655377175825,0.2778315885412,0.290861205541499,0.317790251892216,0.143122229566575
"FAAP100",-0.0386024341980155,0.8718920982131,-0.115272523391408,0.694914154260656,-0.816996501154325,0.0159093364844686
"FAAP20",-0.0391100948181152,0.860177759536668,-0.0782535655841388,0.78676484017173,-0.599843098461345,0.0854245934800621
"FABP1",0.0015866004377471,0.990811859614163,0.0170308467420979,0.916008478096902,-0.0222080617891298,0.923432331578191
"FABP3",-0.0744635927363927,0.74466639978524,-0.024409748166358,0.954912563384842,-0.383710003040235,0.160239013463115
"FABP4",-0.00721986161230867,0.925773131101164,-0.05180213629461,0.474270027822945,-0.0182818717760877,0.912275447846168
"FABP6",-0.0342255323522022,0.840036097043378,-0.187023469501686,0.413672544097875,-0.240722234845022,0.411933250529595
"FABP7",0.0156302228556352,0.251056127422594,0.0280680371901972,0.503176650562427,4.84718780419773,0.0032999682175769
"FADD",-0.00172133536234629,0.99042214894891,-0.095545833982749,0.767600842977549,-0.0024155911392704,0.994192091534138
"FADS1",-0.0141467096205176,0.978595395099238,0.239711540194931,0.384556814373756,-0.0290043516995181,0.938525064462932
"FADS2",0.033381790384221,0.829171739845562,0.320493764790143,0.190460903834071,0.256080913825953,0.34638453045917
"FADS3",-0.0140291201930406,0.966953040847426,0.163356808678738,0.451297801083093,-0.130578593376195,0.671852567988772
"FADS6",0.00964399154345742,0.96762905599334,0.0886539126944014,0.60650646881276,0.260082971885513,0.302547720390457
"FAF1",-0.00463642867503561,0.999243542997936,0.0651798123618661,0.867599101292339,-0.0464032303161905,0.879772469628263
"FAF2",0.0187048888238223,0.976906590345282,0.0811593699892135,0.803705717664162,0.0359294840723023,0.896251424567764
"FAH",-0.0656501107846098,0.790481945894534,-0.114122856786645,0.716998436294626,-0.191850875729754,0.479463411144277
"FAHD1",0.071226596353174,0.782207389538772,0.0719024207640134,0.839026508815354,0.106910466764605,0.708519872595161
"FAHD2A",-0.00978732374391433,0.98502584418488,0.0683280644161161,0.845599802442544,-0.0272334501912393,0.938539570133704
"FAHD2B",-0.0221819966956557,0.961568088106866,0.0331485711694192,0.936307550762817,-0.140420950401423,0.620719544218287
"FAIM",0.0545501714330102,0.819715049388842,0.679215389248886,0.056240631623268,0.021586463498296,0.956673536809514
"FAIM2",0.0559448609633339,0.510195186481423,0.120386011020724,0.508125486367039,0.391775076959957,0.191314922308912
"FAM102A",-0.0346860094925964,0.903246282405098,-0.203038751809547,0.49238264365777,-1.01577236654536,0.0016934273784283
"FAM102B",-0.0165376150164156,0.973033408376203,0.152354140525294,0.609930189735886,0.143889580367567,0.625670573506925
"FAM104A",-0.00926908582948121,0.976923694902172,0.0293842667787176,0.915062741138805,0.19628018098054,0.465015238555232
"FAM104B",-0.0640968230950764,0.717285598105563,0.0554322507151216,0.861829781627623,0.0989442844291367,0.757981010603157
"FAM107A",0.023970349773121,0.903246282405098,0.0171491651872351,0.960079707107794,0.122929039500154,0.669365891794371
"FAM107B",0.148686121531636,0.526182350794384,0.19600722066739,0.486170632597226,0.0496704527432299,0.869471749863588
"FAM110A",-0.00243844887041999,0.998243750010978,-0.105090117209235,0.721565531908919,-0.0942716700391769,0.761710776504944
"FAM110B",-0.0114821415669401,0.844724404327338,-0.0708415854350942,0.231117316741733,-0.0930479156225467,0.523647856819887
"FAM110C",-0.00019252382887394,0.998243750010978,-0.0502689014377872,0.82832141398318,-0.144972268326466,0.606105439313317
"FAM110D",-0.00132086059766584,0.989768807045085,-0.0227598255091262,0.794795749784,-0.0103244886204201,0.946838766246922
"FAM111A",0.00667223494553478,0.983791885083872,-0.00404841048440667,0.989360924901308,1.00577136324871,0.00895664546651574
"FAM111B",-0.0222246002976218,0.917862067132163,0.0691195521732463,0.781283027089089,0.734137866233279,0.0608725211692085
"FAM114A1",0.012575081680878,0.977265199796014,0.130113625423873,0.648736695438328,0.118068520840712,0.700489884145625
"FAM114A2",-0.062180067138848,0.869201089803951,-0.00664273576137797,0.989464466395165,0.0241076838132346,0.947282656475132
"FAM117B",0.0641672665046439,0.791881565415423,0.0485830741037716,0.920448648522154,-0.154430950168371,0.588807853098773
"FAM118A",-0.0112988448954588,0.984785968548469,-0.114611078418779,0.714880782201991,-0.576207725500999,0.0333096524595545
"FAM118B",0.119393699049976,0.624056331806853,0.364130574739387,0.180907881317377,0.599069416374966,0.00854172873680615
"FAM120A",0.0614994438666547,0.860177759536668,0.0477279215323266,0.903639266258064,0.0315260482681346,0.888693976067627
"FAM120AOS",-0.0179507013858286,0.96995310981922,-0.179639253926494,0.549399159523606,-0.158817097284609,0.573031823227354
"FAM120B",0.108928848149205,0.673652734051432,0.140861078563942,0.629653872209427,0.101591072672255,0.686933813918013
"FAM120C",-0.00742896745314102,0.988665778844297,0.0302468460693771,0.942074122313819,-0.113367249620124,0.671516714299081
"FAM122A",0.077658609967787,0.469659843703358,0.349850334853292,0.220514710316383,0.605818559974978,0.0854433974625261
"FAM122B",0.072730711740262,0.788520289533877,0.366791892996114,0.143627161351963,0.0614849633251309,0.834368946374333
"FAM124A",-0.00797192832485022,0.397075079421679,-0.0518096667664663,0.437588017073562,-0.0647217086380267,0.391977704714144
"FAM124B",0.0488295680076388,0.571103818502555,0.290685277054276,0.145370465158118,1.17295819218706,0.0206382738392166
"FAM126A",-0.0177062226086049,0.976755590982471,0.0345441264820183,0.91568842499507,0.182264178023889,0.53694730681845
"FAM126B",0.00653141720003021,0.990108310813515,-0.00019918127168044,0.998853367401101,0.404345146453695,0.150713252186505
"FAM131A",0.0174050629917283,0.96899125954643,-0.0335149375291773,0.932767552444064,-0.182100934926939,0.518618243545775
"FAM131B",-0.00220756498081036,0.98502584418488,0.0137533509440527,0.87550102679664,0.0178993830293043,0.894607316102602
"FAM135A",0.0620024284767388,0.748653465049788,0.0534117340752572,0.867754239595845,0.54607674645555,0.086962593232087
"FAM135B",-0.00104223187491267,0.997686375405212,0.00839746053032161,0.982752689143684,-0.0437965202954354,0.895908836350643
"FAM136A",-0.0419496364972351,0.873067822845495,0.0155582706828851,0.971853467058789,-0.0877483762974195,0.785865454452998
"FAM13A",-0.0154944262256444,0.95457768427385,-0.0601707413652148,0.862816070031829,-0.0230520507868271,0.950511629499795
"FAM13B",-0.00654198123869815,0.990811859614163,-0.00195829285623295,0.99578089102649,-0.0680658728954919,0.818196681851208
"FAM13C",-0.0323662592057913,0.699421128852701,-0.166419304529829,0.21264366740229,-0.488794465293789,0.169973582621877
"FAM149A",0.0192195418713703,0.941402100622929,0.00915718320250658,0.981380953367565,-0.16241754917979,0.590152872583865
"FAM149B1",0.260363476501746,0.305248729683744,0.664284065040703,0.0018147622443072,0.376053478176061,0.0552152488663676
"FAM151A",0.00370046750865624,0.995907948033645,-0.0176705958138542,0.962444666248142,-0.130410186871087,0.672361149435477
"FAM151B",0.034731965813867,0.897081677308979,0.0922488676780004,0.761272533391366,0.584363665097425,0.0546164007457945
"FAM155B",-0.0315194594177971,0.866396326707322,0.106972465694269,0.628766322960438,-0.264451072624941,0.376797689325515
"FAM160A1",0.0403920083142991,0.818189820339128,0.0347355817352571,0.913026918976849,0.258303630931352,0.364258900489201
"FAM160A2",-0.00243273353709555,0.99582708395066,0.0287186135369178,0.948604239695182,-0.243781461025564,0.274446368681385
"FAM160B1",0.0882419932230525,0.661489040896767,0.029623205020295,0.926107277454866,0.593840349787501,0.0416478801881065
"FAM160B2",0.0822490221751275,0.710187234553213,0.0125132724359099,0.980039485909619,-0.145633331382372,0.620613114765474
"FAM161A",0.0186653132253195,0.953268171698371,0.0808998194210713,0.775934764427463,-0.0452839014010504,0.89601558508021
"FAM161B",0.0519188725599993,0.850351167450618,-0.00368152296857768,0.992852011360731,0.193788976917111,0.412329775049534
"FAM162A",-0.0383607232613814,0.906670721185914,0.0217963609561786,0.961309674485145,0.0998688741658168,0.746312192366003
"FAM162B",-0.063728366937219,0.348430267656908,-1.40403181072881,0.0759850689816663,-0.226395880679638,0.394097008778759
"FAM163A",0.0763646490704852,0.324978267873152,0.139417663243152,0.450498371690473,0.477862137017461,0.150316028559187
"FAM163B",0.0219761894015838,0.732677505492247,0.0776850426196867,0.406253727966488,0.115296377802332,0.492625854050556
"FAM166A",-0.00706844668297141,0.98502584418488,0.0755924528600204,0.773712381310637,0.421636682495882,0.180779723104296
"FAM166B",-0.0258412625688862,0.91811379743883,0.0948645067665941,0.722286130324504,-0.406095357465859,0.210366451481689
"FAM166C",0.0208491674241074,0.57300292681248,0.0404715551247589,0.621969966778299,0.102530142581538,0.39197524639369
"FAM167A",-0.00907519280409653,0.98502584418488,0.101929639420301,0.748069481980505,-0.34914216072645,0.192840031872433
"FAM167B",0.0487348725278265,0.661530225486813,-0.0809676271412591,0.736307879531985,0.0745541590519298,0.809926673423398
"FAM168A",-0.0813255379141791,0.767156536658161,-0.0949438145287657,0.744603579494445,-0.280998618658439,0.110790099664681
"FAM168B",-0.132663103690902,0.598101809024875,-0.353140338032844,0.11399510474679,-0.230638164576777,0.226120442690415
"FAM169A",0.00933354774859656,0.987011870525798,0.0705755428048321,0.835639191154255,0.0724878933688979,0.82540783420116
"FAM170A",-0.0145875412634672,0.959655933292532,0.01200955988566,0.973531710245122,-0.00983903521056936,0.98026855931723
"FAM171A1",0.041845353799796,0.794357187200232,0.127698359086312,0.581041110300117,0.302809126708662,0.299032169938797
"FAM171A2",-0.0604495662639046,0.722637089166875,-0.112914006438649,0.68005479419975,-0.745154999440621,0.044701705206409
"FAM171B",-0.00323046071393164,0.99042214894891,0.0153184135453209,0.954025320776162,0.0411351907400516,0.881912827943274
"FAM172A",0.0153889525774117,0.984163982784641,0.0276301573882083,0.948836438359097,-0.0246497980383394,0.950985067840596
"FAM174A",0.0344106032537848,0.899204585998273,0.0610997148699275,0.854264881227481,0.227510242862852,0.409262903963108
"FAM174B",0.0106869168259075,0.980503481620331,0.0148150677804043,0.976172078889352,-0.154061273154352,0.610419838021154
"FAM174C",0.00839037334498698,0.98502584418488,0.00315066414642122,0.992925401512735,0.101927396478432,0.731590695099886
"FAM177B",0.0425277537457327,0.607464195360417,0.268520890759747,0.161986527547708,1.52960309777795,0.0213536493775082
"FAM178B",0.0418639547153235,0.841360142172157,0.0642354205349202,0.838151658302779,0.0955366719468489,0.766239052527904
"FAM180A",-0.018558965773691,0.917780733557935,-0.0547167654867788,0.805280031571523,-0.104287487709421,0.714020920536196
"FAM180B",-0.00469393169883583,0.98502584418488,-0.0357488802939876,0.874907950942839,-0.0691108953090675,0.810414449554242
"FAM181A",0.0184978862395978,0.841591359932006,0.00329052260967653,0.989452470286005,-0.103880199931296,0.653946752126376
"FAM181B",0.0188844117736346,0.717404582458655,0.0590015842045669,0.457981358307318,0.123421168411013,0.345477024838605
"FAM183A",-0.0050609453743415,0.979019620194578,-0.0211144635331533,0.903928268237297,-0.0252317289168808,0.915501361683982
"FAM184A",-0.00334374842676577,0.99204775794329,-0.0147098039498723,0.967127837331728,-0.272288484663515,0.369451982282819
"FAM184B",0.0408584911158897,0.906448206868149,0.0239964828788281,0.957635817852181,-0.217062910413582,0.372452414523667
"FAM185A",-0.00428813419100168,0.994917787309869,0.0854127815743795,0.799471088276762,-0.0558835607105887,0.858232052948173
"FAM186A",0.0387219361117109,0.881005860054409,-0.000496946609166551,0.998728485110304,-0.0473180047975258,0.890468950165991
"FAM186B",-0.0528006450751432,0.800511770598323,-0.0462648455813817,0.8949384029832,-0.271074281033564,0.352354057725135
"FAM187A",-0.0106651793188251,0.894618642590583,-0.026680603560169,0.818864728816338,-0.0182702810836434,0.921770382347705
"FAM187B",-0.0183763619801851,0.950262036191303,-0.00731802239883295,0.963114823802017,-0.447721843994873,0.162774152857016
"FAM189A1",-0.137183042888585,0.553813738996876,-0.473096956117348,0.119274294354152,-0.645267628329524,0.011399659080698
"FAM189A2",0.00316754263401391,0.992889289350127,0.0135013262577971,0.970288469487885,0.00153614810960645,0.998879763746758
"FAM193A",-0.00230530919865076,0.995546666235952,-0.13236220861605,0.647165887395285,-0.281356308185304,0.204910072584816
"FAM193B",0.105462500443613,0.60746944703207,0.0907290624912195,0.765829336397013,-0.186652863856948,0.450939365105472
"FAM199X",0.00997095145951092,0.987354512689745,0.0821127166103257,0.79062379108823,0.0107590765714835,0.975351269800041
"FAM200A",-0.0459597839092591,0.702601648499658,-0.0352581469060278,0.893360540820791,-0.0190694094451075,0.956673536809514
"FAM200B",-0.0456127014520643,0.747056231520864,-0.0297302618825501,0.923011900243165,0.129402337568549,0.647176066188029
"FAM204A",-0.0561016402851145,0.744281816630918,-0.0460360032448245,0.881211082769843,0.0257267078306949,0.940883505213642
"FAM205A",0.00426901175377889,0.96995310981922,0.0038974069844488,0.980812910473131,-0.0378755259703789,0.832686905805671
"FAM205C",0.0114688388524841,0.853035208293934,0.00905636883896602,0.946430703032319,0.0914168296015135,0.449739321072047
"FAM207A",-0.0488846334150064,0.85174443027743,-0.0758599135035724,0.821574816015043,-0.61640983272972,0.0288778672557152
"FAM209A",0.0414940985352565,0.819715049388842,0.0504186446589779,0.868608326604763,0.0332625136355294,0.92794443565771
"FAM209B",0.0500627028930682,0.702601648499658,0.117332732971624,0.605405228860083,0.0441688277267023,0.895419042378914
"FAM20A",0.0256685952026007,0.906580348305154,-0.00479569207502759,0.987225284901594,0.845195592054817,0.0299767061045989
"FAM20B",-0.0174520134633392,0.96995310981922,0.0016545417773307,0.998204288302622,0.156675564080397,0.495397026922434
"FAM20C",-0.0747734098239838,0.672949598454877,-1.02384301208778,0.0160049067595627,-0.364949708559697,0.239120536199
"FAM210B",-0.0322408852680491,0.812562028565484,-0.0537721057273917,0.808273642808226,0.02530500153915,0.936340613315561
"FAM214A",0.0584020419480364,0.82153723308421,0.132174940614344,0.675348288084162,0.0789530685123007,0.805231040851729
"FAM214B",0.0173466158151882,0.935532343120935,0.0923739311528287,0.63800131420349,0.701470930559878,0.0766061466484237
"FAM216A",0.352025244402171,0.232230528726685,0.438141951314182,0.110722179245109,0.311809759401259,0.179963785588208
"FAM216B",0.0267072912769166,0.82153723308421,0.065343651739038,0.711268757822684,2.56149714939267,3.04015443490344e-05
"FAM217A",-0.0104762345167157,0.96995310981922,-0.0321541859853039,0.907298755378238,0.0332338342487654,0.921739225766048
"FAM217B",0.100473100508751,0.534131718306407,0.127105679809792,0.657939906163714,0.669885147979206,0.0298719149318661
"FAM219A",0.0235523867167281,0.968184353215819,0.0385444033317559,0.925591675308571,0.0132104707209615,0.974355476727045
"FAM219B",0.00455646608415418,0.994076182078723,0.0836856507075917,0.802308478345731,-0.168159744228847,0.530154304002743
"FAM220A",0.0718910331982459,0.773384395265166,0.0614565078634459,0.86657627848569,0.0666775843031797,0.833679086874581
"FAM221A",-0.0279573110444142,0.909285191012697,-0.016922928952952,0.962765064824221,-0.0339517628178732,0.924305766093929
"FAM221B",-0.0240916611930515,0.861632879614411,-0.0540205853336314,0.797579610505536,-0.275839946172063,0.32786672356147
"FAM222A",-0.0898607636141743,0.629174786563404,-0.347101387206556,0.281619667918733,-0.880891193770323,0.0068984761491564
"FAM222B",0.0612658850648208,0.829272360259019,0.216298403982268,0.449659024980172,-0.167698913540403,0.515363893805735
"FAM227A",0.0557416016125205,0.748450687501215,0.0561234519199964,0.866279895926944,0.0889662459102935,0.783940098889093
"FAM227B",-0.00207493501223763,0.999243542997936,0.121459989626178,0.702920438700717,0.241738504115441,0.349841160792824
"FAM228A",0.124155983004135,0.29442534138495,0.153557380988214,0.531977403165652,0.344011969479466,0.257578886936551
"FAM229A",0.00118602991536927,0.997444428406908,-0.118721077047041,0.582803506476575,-0.301221798188201,0.326846373803436
"FAM229B",0.0164658311971266,0.680015308052738,0.0189589176895506,0.855608386641815,0.0442476094525755,0.755036506782646
"FAM234A",0.0379587699347029,0.909285191012697,0.041356866883897,0.922769302908599,-0.167333014239482,0.522886681614173
"FAM234B",-0.0393641486668757,0.869089708782213,-0.0404014833099249,0.89692190758304,-0.00707208641952528,0.986084705643882
"FAM240A",-0.00200978153346759,0.994076182078723,0.0182437601430106,0.939414627462622,0.00751836466208144,0.982546342175774
"FAM240C",0.0441985249325417,0.565541323033814,0.109865220157569,0.481263367965553,-0.0589997188396734,0.839013799774557
"FAM241A",0.00792189713881722,0.980503481620331,-0.0221745202752003,0.939501301674147,1.40309908720473,0.00473677296136996
"FAM241B",0.0135953103175977,0.964324583596137,-0.0647220449017638,0.806310997040762,-0.204784608217839,0.484446820060046
"FAM24A",-0.0115112150754254,0.890693326086899,0.0244033329187663,0.840483198958988,0.00606964412383438,0.979515196044611
"FAM32A",-0.0577958621091571,0.841360142172157,-0.108435268520308,0.737182227412648,0.0269841556515726,0.949446697173387
"FAM3A",0.000810168490852896,0.99959634186707,0.0132778828517168,0.961865458716682,-0.342819990122845,0.221831026125418
"FAM3B",0.244700387980163,0.283839781164825,1.19903420396546,0.0014029547977421,0.94943575400233,0.003981514878061
"FAM3C",-0.0958246186451766,0.578597576019189,0.102253402330544,0.736422967901813,-0.0763204550296586,0.826590990311961
"FAM3D",0.00559643067768039,0.961390175800778,0.0352498897935903,0.709244277175175,0.0359933411292418,0.828680364856816
"FAM43A",-0.0734313322034834,0.727963099881038,-0.244365505196778,0.408401907667367,-0.78577218862349,0.0128398523163425
"FAM47C",0.00692541390609734,0.975371461592329,0.0710726766177701,0.646309162516962,-0.0825022264890485,0.752900968903882
"FAM50A",-0.0144393828342887,0.975371461592329,-0.0192148319496871,0.967127837331728,-0.307065108747928,0.269721291127948
"FAM50B",0.0287978480587319,0.863274145523356,0.101991233206816,0.634231632887335,0.276339844047133,0.322984433455939
"FAM53A",0.00379013697762788,0.990811859614163,-0.0267600241912625,0.940402718015051,-0.589159931669748,0.0922583169326345
"FAM53B",0.0174427841967775,0.959807094218335,-0.00579081359398888,0.988474388121092,-0.279924703618882,0.305994610769724
"FAM53C",-0.00873065990932457,0.98502584418488,-0.110879857209433,0.716407883379243,0.209890685987716,0.471294408671975
"FAM71D",0.0223021440376319,0.918835283742955,0.0634345616908419,0.808642070023115,-0.0462756360869834,0.890131382773007
"FAM71F1",0.961955860139937,0.175369345150894,1.68381704393296,0.0146352548470293,0.742618162370107,0.0936581040140165
"FAM76A",-0.164557417793363,0.483736778601295,-0.18899452724995,0.44400630992659,-0.297972477696256,0.0942081580591185
"FAM76B",-0.0406368403585875,0.885678848837052,-0.0792432630588427,0.799481915747961,-0.0276899312324485,0.942897617053109
"FAM78A",0.0175134873021395,0.976755590982471,-0.079649946662536,0.824027313715382,-0.186688669175584,0.471525214894973
"FAM78B",0.00429156340790311,0.989389345740416,-0.0147908858398821,0.956992217147449,-0.177055331591203,0.524683414052631
"FAM81A",0.0497005435750496,0.790481945894534,0.346624858921448,0.256384240404581,-0.228212482067207,0.444710344141505
"FAM81B",-0.018667661635007,0.913029037912849,-0.126367027265828,0.491246200369311,-0.0441740295769724,0.884829343579414
"FAM83A",0.0254244946404312,0.799515807295333,0.0982133926364766,0.467478667166552,1.65327867211247,0.0104089291331905
"FAM83B",0.013892073998659,0.918039767045295,0.0448565690710956,0.79261259017209,0.0992820366591878,0.660606312245039
"FAM83C",-0.0132501849748814,0.856532938496548,-0.0798756752505618,0.334850645382374,-0.0359723842392648,0.851588156623832
"FAM83D",-0.00120750813829522,0.995907948033645,0.0938541539230229,0.746382552227719,0.104009384642739,0.739523721465712
"FAM83E",0.00865948473902501,0.980974585387922,0.00302669244904847,0.993075605971404,0.0246432859819864,0.948916545665638
"FAM83F",-0.0779442386855066,0.53287403243611,-0.246745836577202,0.34544831177177,-0.711136834336292,0.0744443668523541
"FAM83G",-0.00935505711753289,0.984068005302564,-0.107544398524895,0.720009201053691,-0.397107727425596,0.188104192646658
"FAM83H",-0.0180476341042313,0.928989782098036,-0.0432263067014574,0.862774285080041,-0.308203826856711,0.312802487090583
"FAM89A",0.0252080879338418,0.927842520247112,0.0144805206185532,0.980169037927484,0.786670332343449,0.0180846234783554
"FAM89B",0.0450584369433677,0.83028059366003,0.178178289478684,0.495864457370054,0.349547386734347,0.236081525599299
"FAM8A1",0.0651978479904911,0.768936658014801,-0.0874475765493765,0.790508394917014,0.472732671823257,0.0929833200928279
"FAM91A1",-0.0380897097778065,0.911195846806645,-0.0998947351367988,0.762986840992759,0.0738642432508363,0.819833404264246
"FAM98A",0.0100407462587288,0.986512365480121,0.249017713885747,0.392736748766018,0.494125738162632,0.0717278836031626
"FAM98B",-0.136731719618798,0.457808473596642,-0.098169031503675,0.743390647073491,-0.0889353410927237,0.784630838436574
"FAM98C",0.0571130582897138,0.782614332164435,-0.0122227838765179,0.975341272696878,0.0367986637798378,0.916474331323787
"FAM9C",-0.00222083284733869,0.99239804492466,0.0347429181713818,0.824444749230873,0.043490919332118,0.853321570718935
"FAN1",0.0289114011609754,0.95412351357764,0.00113087110683489,0.998853367401101,-0.0566255170148954,0.815164063897728
"FANCA",-0.0140177671978703,0.967415891505816,-0.0305694372221589,0.927351539491405,-0.175550138476953,0.559015224488684
"FANCB",-0.0125436532193337,0.968546176481407,0.0128864225184311,0.972864560529585,0.09052982269653,0.770517438253378
"FANCC",0.0216234541876033,0.964953768949902,0.0201553572664016,0.970047432657676,-0.264119661793788,0.277519428377502
"FANCD2",0.00572769061266347,0.996447798850225,0.0200060320554982,0.961756473887274,-0.0984055739302443,0.732665355253177
"FANCD2OS",0.0211517019932426,0.755627978933699,0.0185012742771371,0.911918113807596,0.0718683367254318,0.709361256773314
"FANCE",-0.0215831994430314,0.959927832771529,-0.0269159861147734,0.950231228356818,-0.431923624059368,0.109244218323798
"FANCG",0.0162171937190734,0.971327703779983,-0.00636367257784012,0.990551867283437,-0.325443684537307,0.25499828773007
"FANCI",-0.0193391415773402,0.969917949193417,0.0981169069123127,0.773712381310637,-0.0119345517650581,0.974151863371965
"FANCL",-0.0337327929709783,0.892130504289323,-0.08215734750846,0.784353477861863,0.134879500646309,0.678316869655304
"FANCM",0.0532593358814494,0.828901689923093,0.165349646838616,0.570970119875337,0.372373425824146,0.161031760115171
"FANK1",0.0560963943806112,0.639780266030258,0.0872739569933149,0.71324255180801,0.150292047519896,0.598146035523838
"FAP",-0.00128371864135687,0.993412096513231,-0.0151245215893592,0.919021870996342,3.79818431572319,0.000692876387845571
"FAR1",-0.0283464272866147,0.947267798163486,-0.0560314714366938,0.874976085431733,0.0543438282605107,0.887083098221544
"FAR2",0.0102039989139864,0.96995310981922,-0.0219970488773648,0.956709191369051,0.126529774692557,0.678352359100701
"FARP1",-0.431729049050269,0.252528752956771,-1.22521674811568,0.000516153203859904,-0.843681720666558,0.00641987459437334
"FARP2",-0.00626397720482689,0.98502584418488,0.115288842762189,0.710573157383309,-0.0564174385588335,0.836795498661847
"FARS2",0.0967148793629456,0.543691723822998,0.0664587318798836,0.838151658302779,0.204046799847883,0.469153878857474
"FARSA",0.0362641191217572,0.912769149535669,0.0325802338059428,0.936309722208038,-0.01382384213515,0.967992927920986
"FARSB",-0.00993581786620244,0.98502584418488,0.0856447870280001,0.79884675473966,0.139894192293051,0.623533465844666
"FAS",0.0139924713957933,0.966953040847426,0.137120662180249,0.55090112766816,1.55981539156277,0.00022488115811381
"FASLG",0.0971188636273648,0.383441133239242,1.40697767152326,0.00206000533441923,1.48711723012636,0.000164310467081317
"FASN",-0.0863836788595426,0.592430909370118,-0.580054066734267,0.153014630695263,-0.810712763509285,0.0226388261838027
"FASTK",-0.0151887596776667,0.96995310981922,0.0133261698411766,0.965270025210638,-0.388182747291429,0.196046617420841
"FASTKD1",0.0807123801841729,0.75736287443182,0.314266519869872,0.261283264957152,0.136842059361902,0.606105439313317
"FASTKD2",-0.0197224385883774,0.961934428542614,0.0718465307988229,0.812978079788855,0.139511519023802,0.645040998050544
"FASTKD3",0.0504292278085357,0.804071591210398,0.547202494201098,0.147355661144534,0.535565063530186,0.0971728018778259
"FAT1",0.0467249100971352,0.606392557673101,0.122115957152404,0.480891454252922,0.482687568555435,0.148302535603089
"FAT2",0.0391678302093781,0.836551888611546,0.104307858320829,0.691384157398314,0.640139771582837,0.0707751087819191
"FAT3",-0.0153866046257382,0.970171175063153,0.0402855946776003,0.910421190272254,-0.102358234758735,0.747254086302919
