"Gene","DPI01.lfc","DPI01.padj","DPI05.lfc","DPI05.padj","DPI07.lfc","DPI07.padj","DPI15.lfc","DPI15.padj","DPI21.lfc","DPI21.padj","DPI28.lfc","DPI28.padj"
"NLRP1",0.0279074235536026,0.916127618829345,0.0447406261642927,0.891985120566916,-0.121635692385246,0.720742753142942,-0.191283095693126,0.50240798049687,-0.00592947436008413,0.983500467224017,0.192350081792229,0.444818297606704
"NLRP11",0.0162200809496331,0.897745873891089,0.0283368174389301,0.887359095982713,0.149317282220608,0.66663149462644,-0.0922856450092312,0.699111026475019,-0.0124073530869293,0.9480993210637,0.0362446132742787,0.833308778008909
"NLRP12",0.0254803732702053,0.859687747362395,0.150886552978427,0.436091252481238,0.232548911610231,0.546939784855876,-0.263085756082185,0.352753762510876,-0.0332367092596322,0.867157877506128,-0.0492151450732741,0.808146861179703
"NLRP13",0.0337508666564409,0.805709339584102,0.011973844889459,0.966585034706014,0.0469284514670979,0.912208446762883,-0.0384094263341961,0.902087148013429,-0.0347185352234406,0.867607403986346,0.072694660021306,0.727778383195816
"NLRP14",0.0508033400583855,0.695538651531979,0.0728896172150722,0.768571919820598,0.58843680292969,0.133337273609169,0.172700973808185,0.56046881518868,0.0757236152530799,0.699872177705721,0.189058655643588,0.360623472617607
"NLRP2",0.0012258349297542,0.994017105920047,-0.0222728177141217,0.917001212689161,-0.200002874424667,0.582546543478668,-0.0808217361570813,0.755864285970925,-0.0198058226205711,0.908437469907232,-0.0163108374388548,0.941246386211682
"NLRP3",0.0215967835908807,0.920610324546023,0.270477960985832,0.306546595755017,0.505004883636918,0.169424949784509,0.0788512192460648,0.811282062050097,-0.0598937363492123,0.786748114503781,-0.0699019849035102,0.782778048701774
"NLRP4",0.0605546472814484,0.409326664210898,0.242567672611238,0.228140200186943,0.170775311645838,0.653227657830066,0.00310764170109671,0.991566437543047,0.035583989407126,0.835383913384692,0.173684245744154,0.269315141381343
"NLRP5",0.100701361436957,0.417707724916342,0.030643715369581,0.925137148122706,0.0496449006670386,0.904657609911274,-0.314432347704599,0.311503758357218,-0.0257477424381966,0.927603528559275,0.106551656935886,0.654406368216455
"NLRP6",0.0259135785152795,0.774229893830692,0.0337235532895648,0.865099064128795,-0.485366930756184,0.2049998904073,-0.34318190534376,0.189890820762966,-0.0313285561626351,0.826344148724739,-0.0425274868365689,0.791542737396358
"NLRP7",0.0219609187356284,0.916007269102311,0.013315600959248,0.969190502426366,0.245024346699534,0.520670705754834,-0.0256081878649033,0.940215170809196,-0.0815211538520603,0.668636621378444,0.0328451643142117,0.904669406211538
"NLRP8",0.0023464964499885,0.993112018597598,0.037150273973127,0.903859152256673,0.0526700811213003,0.900613265519217,-0.0496772631736954,0.882452684651598,-0.0192455197836649,0.948743964900959,0.072164122256761,0.766573434461562
"NLRP9",0.0319558140025647,0.856516459246261,0.0560816184871656,0.834289717708434,-0.187702400101258,0.62655268426686,-0.329567024301646,0.291585607445222,-0.0548275526576358,0.791094115033741,0.0971194433487243,0.655727487155314
"NLRX1",0.0365312027746041,0.719160003713585,0.162172756945771,0.475877317156037,0.0495325331126335,0.913937477742348,-0.172654235890322,0.555513394078394,-0.0153918272325668,0.956566840042827,-0.0301172261818656,0.914851278079879
"NMB",0.0556112171777881,0.73627595131077,-0.271696485233843,0.315404663058862,-0.101892077832434,0.799463811817542,-0.135802587289789,0.665232918635141,-0.0808497919044251,0.720552417905404,0.131639785218199,0.582620266426882
"NMBR",-0.00775623428690419,NA,-0.00961244736668469,NA,-0.00563523718533857,NA,-0.0153480370989787,NA,-0.0110228301670524,NA,-0.0145998342995006,NA
"NMD3",-0.106362539286322,0.639478767590761,0.0570075785034687,0.858030780921769,0.157136339768658,0.587437162378746,0.181180144377586,0.490877476766382,-0.0252904861419091,0.957098923219242,-0.271608111389549,0.262039683382508
"NME1",-0.0249628469981152,0.935077783900988,-0.242072340498976,0.380112853748468,-0.740739864059238,0.0121128374983912,-0.0686763587720475,0.833971247662425,-0.107443742404158,0.664861968015944,-0.440904949345172,0.133904045922236
"NME3",-0.00511402461299373,0.988363271345259,-0.31674794653549,0.260951829648947,-0.966745292065505,0.00290476614806243,-0.37805914817007,0.202746095288566,-0.148944196454917,0.515389496305557,-0.114941704868336,0.657566954754178
"NME5",0.0306001592956797,0.853252123091014,0.0164109391800405,0.957163289025528,0.175490897797291,0.653348072883901,-0.125985034958343,0.669720043626562,0.026736014906476,0.916516379304549,0.127079654007043,0.52366628054348
"NME6",-0.0156946011331241,0.975821649738911,0.0645293737675371,0.830875596671552,-0.091516496925512,0.698911705251984,0.0990020268697483,0.653282574349527,0.156047216755076,0.496495672549991,0.126192356169902,0.61776474660591
"NME7",-0.0180620110180632,0.936364122408298,0.0551098188568399,0.858030780921769,0.836813406195327,0.0279397897353223,0.148142291765577,0.627732267067689,0.072844094834619,0.761252903912118,0.0133235711847806,0.968808290507933
"NME8",-0.00870372292291271,0.959791195534557,0.0980415570994706,0.574587178264356,3.08279755976953,2.81037157699844e-06,0.822032379985288,0.0714187138630368,0.0111681539658358,0.959030781302006,-0.0111689055669865,0.961930590107494
"NME9",0.0338409490532032,0.900060515114819,-0.23313272265576,0.391505871002656,0.2307273271838,0.482187947520743,-0.0665614037702288,0.839008849228885,-0.0169694627624447,0.961197558478969,-0.0916159114895809,0.742401970472275
"NMI",-0.0135562736979256,0.951907662713339,1.46681804485721,0.00245421680906258,2.5916723021631,8.97067197667247e-09,0.16042380786955,0.598596875093024,-0.0173909733290256,0.954300010050947,-0.0938292635524436,0.660435093030962
"NMNAT1",0.195602316641248,0.396276762674776,0.224733842274446,0.397463808707252,0.0264010069579968,0.937286281774426,0.32202771781714,0.210259553137978,0.426226446134855,0.125993954043597,0.551365069175235,0.0502323392228119
"NMNAT2",0.00513888957996193,0.985281720636437,-0.00240732367146332,0.994104967811572,0.376152741961065,0.308628155953278,-0.0139840390401357,0.969060162796542,-0.0292618118718498,0.90925220689483,0.0363811824001056,0.89623686126913
"NMRAL1",0.0664337874183258,0.766842540401265,0.0390575710716018,0.911516718968918,0.104279773965244,0.755627475856657,0.0370113271476664,0.905474818979751,0.0391273997891331,0.913594025652497,0.118514147932018,0.668093451953785
"NMRK1",0.0637393369346489,0.737464758426601,0.293678909182965,0.295833038092371,0.539633469862023,0.0846735376287375,0.591434327786337,0.0550273065593992,0.26308772834942,0.304343071646671,0.193303841287728,0.446133150723011
"NMRK2",0.055156236875485,0.661863499974581,0.0491322995487386,0.85788313048078,-0.167529227921224,0.666872783862806,-0.203546431448892,0.49078529679977,-0.00354834640638005,0.988032471729575,0.0670658636486368,0.777766141482173
"NMS",0.089597912234685,0.222617001447905,0.178094389479322,0.370871243572343,0.405734703239226,0.297310499879972,0.285985128458664,0.324482414838504,0.034855430056011,0.855028839904084,0.229585548777797,0.206139007773566
"NMT1",0.306574576266128,0.0561661164105082,0.426248249696813,0.00151514420010996,0.245271788641519,0.0717499627248349,0.230921748384176,0.102527080013838,0.323648769588824,0.0276347178228696,0.334967706071745,0.0194954235963733
"NMT2",0.179022196481577,0.446476007442562,0.0895875060144762,0.765655360138436,-0.237392201302285,0.376850327545021,0.0233778642395704,0.941773865346073,0.1646694054526,0.499482842334881,0.195937764670517,0.448045574966874
"NMU",-0.0557623058425358,0.757730241587803,-0.0262081202086443,0.939056204090819,0.134924472117937,0.715640734314894,0.474435949343784,0.133196161959266,0.0100837712538576,0.978758684831623,0.0483838681113079,0.877022653928081
"NMUR1",0.0202901759156239,0.859687747362395,0.0349679298780614,0.861560416887636,-0.167408636976574,0.644399959259642,0.227992968678117,0.359276576558934,0.06013818042095,0.640007615946745,0.0578966767169702,0.706930680675713
"NNMT",-1.73428943251096,0.0156193069145245,-2.09108349338624,0.000800933850806856,-1.92517216394885,0.000706838342938882,-2.49578377932702,6.68184258660882e-05,-2.60317408808276,7.19011132877809e-05,-1.49059849931068,0.0136432676193645
"NNT",-0.0580926556488298,0.815731586433368,-0.0324814382230264,0.928449752700607,0.248737568872603,0.376102776479824,0.514956167275306,0.049170313481045,0.173678435884837,0.480764825124377,-0.0268960241440742,0.944354524967299
"NOA1",-0.00403468276267182,0.992897813965447,-0.207419574692307,0.425331273598892,-0.70547917522109,0.00290079305892776,-0.169796112279733,0.510458973359469,-0.0990959051610435,0.705910724959654,-0.150205531352356,0.576160628559231
"NOB1",0.0446234183135808,0.892589884987188,0.0377126306145303,0.928417793785792,-0.134611154630038,0.634417976381417,-0.166578571981645,0.511215605989356,0.0153415486143175,0.967623387049443,0.00443514192038381,0.99274786641497
"NOBOX",0.0118868377726002,0.883920999690378,-0.0493293857801386,0.6326237403569,-0.0700454668926706,0.814531468050696,-0.00557922507803782,0.983093384988522,0.0367744272910269,0.685239766909377,0.0368199345311594,0.729386894903652
"NOC2L",0.00947817808367295,0.98280958416924,-0.253251272044812,0.334069554929311,-0.591149929683287,0.0180288488859414,-0.473483450887549,0.0562284738854357,-0.204960921679882,0.402498404543297,-0.0573486636897807,0.872171610275809
"NOC3L",-0.0411987620345678,0.875147249898945,-0.00404843919985319,0.993658446136547,0.194170980284914,0.56147197527089,0.35713335892236,0.20619154655191,0.206255663130696,0.397829812835971,0.0537739525765325,0.872579506400933
"NOC4L",-0.0174646238638359,0.959777161156123,-0.268084929059283,0.330079610693923,-0.439835474324179,0.126904792481022,-0.311662644459141,0.268343874774137,-0.273375781868676,0.291928267394531,-0.0820888620569001,0.782778048701774
"NOCT",-0.0705663836726123,0.665913478867583,-0.0893981671245161,0.747794918969064,0.1105033203211,0.777963258161701,-0.155456928503013,0.607077067025108,-0.112564217073524,0.604029967358906,-0.127256180287316,0.586875134356955
"NOD1",0.0993579263295723,0.689763372602486,0.707671114607126,8.6299040946396e-05,1.59884709979913,1.05656422037422e-22,0.290853996687851,0.127357938306693,0.626996647967019,0.00089927125233761,0.565356628529079,0.0027555762600004
"NOD2",0.0208990138249336,0.948270430223156,0.826328009366857,0.0131553798813944,1.30597621486194,2.53285591409255e-05,-0.0126130228837566,0.970418397424206,0.0086501221881173,0.979205493654554,-0.0238904880424384,0.949052153998966
"NODAL",0.0225541622361259,0.871770157655941,-0.0356774642603321,0.873286473852812,0.525137637317133,0.198147003822807,0.0221876772615187,0.942566802935066,-0.0867122912709164,0.514047739913077,0.0649878575206673,0.726578694411273
"NOG",0.0274100107869654,0.911852634355853,-0.516883042472452,0.125488404326773,-2.24575370924537,2.39743836498874e-09,-0.954648761808557,0.00966215589804683,-0.70292353732457,0.0724512268697146,-1.0582549864678,0.00969830817891934
"NOL10",-0.0728377080570729,0.799578025979611,-0.107081756419029,0.647427650220426,0.0666361375810024,0.75504627906805,0.0396876533376033,0.827401092199124,-0.0239174167195815,0.943223567109183,-0.0809078292957374,0.766042457883603
"NOL11",0.00490827232538586,0.9893813523381,0.0465256777750354,0.900802515603536,0.156644102801465,0.588846278455347,0.372549352204451,0.133719480964318,0.271915430026246,0.279916981422458,0.158396726117351,0.566302048359418
"NOL12",-0.0498976975287351,0.863416820543045,-0.147747562954081,0.59055292321675,-0.00229769421932955,0.993616747086771,0.166037807437533,0.529075094295038,-0.0832519398289549,0.764722096994844,-0.19707330571598,0.444417629659526
"NOL3",0.0806261907314932,0.316612555017049,0.545588773764055,0.128522623916391,0.980396996440791,0.0378179302372858,0.547057862263621,0.131670147338591,0.186766112634903,0.263407666657423,0.12842564361492,0.463237381768774
"NOL4",0.0101655770527029,0.952378066409644,0.0374867708359453,0.863609927889915,0.125761657497096,0.749137872586171,1.3797218921994,0.018368022825432,-0.00487323020010615,0.980406542047257,0.028083216375764,0.895657601472636
"NOL4L",0.0682337079391589,0.7368020570457,-0.00960666504682675,0.982560765977835,-0.638839705897162,0.0286682228385981,-1.21328605487094,8.85672949914205e-05,-0.180118096647273,0.463463798991287,0.0517348116460903,0.877022653928081
"NOL6",0.0128091201716038,0.973839197798743,-0.0667174546530931,0.833095618312537,-0.24487323404869,0.386257300874054,-0.286278689406558,0.281458936721114,-0.0912880638548025,0.743035726638515,-0.0586349207931925,0.859166849290255
"NOL7",-0.114338402515203,0.586962249001376,-0.12517183255469,0.659460151434813,0.132043035133857,0.655705982855862,-0.023587520958032,0.940749165536468,-0.040684340910909,0.899044806436776,-0.116731540114694,0.679902194120511
"NOL8",-0.0679797668666097,0.776216706805118,0.012161780754998,0.97340289508196,0.178489707816785,0.541911623994274,0.277120086073849,0.2869622414543,0.158649877233614,0.513404793301236,0.0223851145317526,0.952367262472104
"NOL9",0.035566313022951,0.919034398051199,-0.01244819642578,0.972280813072164,-0.292267552000117,0.217351484738203,-0.181773070770764,0.425316233119868,0.00612293349305157,0.989890664138098,0.109267510821439,0.690831265295299
"NOLC1",0.020026050676685,0.959777161156123,-0.00379592976778179,0.990979076945919,-0.0556904916341978,0.854326972355073,0.149315435086107,0.558904276117005,0.0999543309564473,0.703087907688092,0.0830268112943524,0.786275953183561
"NOM1",0.0458675601862622,0.892355456481693,0.0646800088958983,0.846745636050998,-0.170818355561273,0.559745026951221,-0.386610439981798,0.124774693241956,-0.018769538035195,0.959765051754407,0.0871550966724547,0.770395661126585
"NONO",-0.390325743202529,0.0268624296043652,-0.519852292418958,0.00047389054701179,-0.5932280737406,2.07406866531602e-05,-0.263248953398277,0.0888458990950954,-0.390926275881702,0.0171989557771335,-0.465214179198519,0.00259673399517659
"NOP10",-0.0251961667634513,0.935377242647377,-0.0127151178877134,0.972234305067392,0.059734984785618,0.870982367832666,0.235782117180382,0.39835064294712,0.0910774236966095,0.718165479928927,0.0687276677802545,0.826917742710553
"NOP14",-0.0818320338907995,0.747901016821703,-0.317299887305245,0.249917263868559,-0.619975489460668,0.0289658107334489,-0.382800099470421,0.162592364783263,-0.252775717535762,0.310754301222657,-0.223099158794706,0.385531345812681
"NOP16",-0.0150991316042895,0.968793765872975,-0.142314267330111,0.597967923736214,-0.467595862015449,0.047591501814684,-0.0237368792692675,0.944340591727061,-0.0334299278821921,0.925024120050644,-0.0108779607893063,0.979386866785074
"NOP2",0.0309968369681394,0.91579109501423,-0.0267835561735944,0.941516384764583,-0.283130282599748,0.35947709206746,-0.234413931068093,0.397123854602403,-0.0241381482114168,0.945405585164532,-0.00486194317939229,0.991550793303959
"NOP53",-0.0478427867387481,0.846692429550039,-0.389737493608379,0.178602118195782,-1.3238054729914,6.54494041201719e-06,-0.688040211213777,0.0193663725525853,-0.628414374050737,0.0550318170485843,-0.600970367066418,0.0563910350256566
"NOP56",-0.00654032251112019,0.986617949360246,-0.175238686166815,0.472731012188964,-0.454746170420666,0.048047259253008,-0.166923851994838,0.4985526290085,-0.0591309128844806,0.840943858623621,-0.0771902391132684,0.800669505457369
"NOP58",-0.440701266629909,0.0068383046147835,-0.464209005251972,0.00127792194114566,-0.50313850981611,0.000202280127504543,-0.281927363518476,0.0583635647806963,-0.288068687779697,0.0862228537035024,-0.347447955422996,0.0239773619275028
"NOP9",-0.087199188099944,0.747937731748445,-0.459304112596118,0.0129314194193994,-0.678922473611642,5.71759185126506e-05,-0.558845421778093,0.00138354160696919,-0.359717184820089,0.0697989141210231,-0.26676305920513,0.19058830426879
"NOS1",-0.00808116867584916,0.97561923569732,-0.0816522419054738,0.749656546212167,-0.06239474175004,0.881644651818158,-0.479950904166349,0.16308547080705,-0.104712398326322,0.574650965250497,-0.0330821162575543,0.90571577272787
"NOS1AP",0.0145133156764541,0.969156773399144,0.197910866783536,0.48659865697327,-0.0336731972614314,0.924705707294649,-0.15597470656534,0.565489561549929,0.0139763341286015,0.971669393267937,0.0310671283186731,0.93151321375019
"NOS2",-0.00472442463189637,0.976758376186712,-0.0413654192311063,0.822941672887918,0.407832056504361,0.290371008495055,-0.268448562999055,0.26955740265322,-0.123745099534378,0.224508997758131,-0.0916850890243924,0.466713035123211
"NOS3",0.0036361747320809,0.991221944573929,-0.330469019561412,0.247668504157263,-0.775575191968667,0.012272554450156,-0.934102679133283,0.00354333743708312,-0.342538422685471,0.212074648929218,-0.181701553994706,0.474217414683084
"NOSIP",0.00623477866199415,0.987266719130006,0.102283095445782,0.725781511954863,0.341643319621777,0.284099730338848,0.864959770873497,0.00792354886545957,0.0949161678553783,0.686338577367015,-0.0915567758268371,0.740281363181295
"NOSTRIN",-0.0191078977752229,0.826949891361374,-0.0191074466420316,0.919213283004604,0.147831586163629,0.6716598457359,0.189969068701706,0.392726527062739,0.0067572423969132,0.972051864383323,-0.0104967583775518,0.95248772003778
"NOTCH1",0.0179901791113966,0.916062524632105,0.0465728628304956,0.873909300940361,0.0725921487684059,0.865998214529805,-0.784938716164609,0.0248839191656505,-0.288232499360817,0.259686705991104,-0.109412616663491,0.668941111691198
"NOTCH2",-0.00853287043003971,0.985281720636437,0.352194896352489,0.103016532948392,0.589421578122936,0.00240515053316921,-0.0366845038938493,0.913007071401755,-0.183113882447676,0.425541063274851,-0.216820370434404,0.348465978540596
"NOTCH3",0.0459222438677504,0.794150528980308,0.176723123358153,0.491143548429257,-0.168562615258314,0.657816173640548,0.0669097411033669,0.840719318207172,-0.0664078588677191,0.771242073807052,0.0869277399382917,0.721751933538304
"NOTCH4",-0.00621505888517833,0.976122729861947,-0.0376916566624103,0.879559793786104,-0.730944836754491,0.0841842503482704,-0.799438430585351,0.0614324638388747,-0.205528310161652,0.236229765065855,-0.156500528878191,0.37533376234688
"NOTO",-0.00786176592686587,0.945435346551181,-0.0124124695199067,0.942411594592926,-0.256066849167477,0.382707125956727,-0.0918890503751946,0.637990186239099,-0.0372144075176172,NA,-0.0428430730058827,0.708611633251707
"NOTUM",-0.00734566924232753,0.968793765872975,-0.0127701748518317,0.956472613137729,-1.38421913070242,0.0222118607347561,-0.272120348546285,0.309289006541853,-0.0626822921530917,0.662399024425333,-0.0028122594040676,0.991550793303959
"NOVA1",-0.0171782484985033,0.918468344369066,-0.0507773205997981,0.834299787097602,-0.0315115694071237,0.940311438606602,-0.118306262178003,0.678195266971682,-0.0823818136508241,0.604029967358906,0.0293790095853675,0.907466452497319
"NOVA2",0.156648178446057,0.249816314500679,0.107800403523771,0.678720938857242,0.315186957813935,0.386257300874054,0.149174975227925,0.626906042542145,0.0335025651095441,0.901616116002163,0.341235398214609,0.221057682864237
"NOX1",-0.00523380832805647,0.979869278452067,-0.193105114690769,0.300994805412283,-0.304380030451924,0.414522639559192,-0.283566107345593,0.318191982765131,0.0203525286289672,0.925507113506964,0.0857783395545713,0.614656338118615
"NOX3",-0.0196676723848431,0.735546535885254,-0.0371999815817673,0.773738047147541,-0.284402548319531,0.31804109451523,-0.0229783409160145,0.913106076233313,-0.02368994373084,NA,-0.014382745537773,0.922541922357253
"NOX4",0.0708536016044276,0.658780783182982,0.194562482486379,0.454605138164647,0.435186526360969,0.209051018128114,0.180831095302874,0.549063190287908,0.176907283976625,0.421616834583024,0.299395854038404,0.261415746676586
"NOX5",0.0236644801101961,0.844438272918573,0.0422109368254487,0.838986266961204,0.000636645187002908,0.998652893591134,-0.031310388541022,0.90989743714747,-0.0975549260358609,0.380446244909548,0.133860464810905,0.378223703956765
"NOXA1",0.0177993990878855,0.948270430223156,-0.585060217263379,0.101804627854803,-1.83257599019837,2.66269531245338e-06,-0.685387060216442,0.0518628874739606,-0.534218477467061,0.130055358225292,-0.0728931382108515,0.779424520012388
"NOXO1",0.0204888963880287,0.928242075294907,-0.228399761936115,0.361350468515623,-0.75931888377868,0.0552088881872676,-0.862156294400286,0.0343531921887376,-0.14178639141688,0.466386705128953,-0.0301156751980371,0.919059477995653
"NOXRED1",0.97951110795517,0.0101894206508162,0.903847456405387,0.00650497767810901,1.33917922858287,1.31669942578918e-05,0.843407594987082,0.00712348378644688,1.21453228918288,0.000313418397004432,1.13547001658933,0.000683201321543199
"NPAS1",0.370759154547862,0.224708317022942,0.119199627206178,0.667049918771755,-0.0719109863995108,0.855221272159491,-0.416879511148202,0.181025377903359,0.136927899797991,0.537909407924719,0.89205497201192,0.0177182189208791
"NPAS2",-0.0392543228153876,0.889925711768865,-0.37667381087164,0.18520051185715,-0.849171694150828,0.00392011809334874,-0.397201099833995,0.151609729716175,-0.118218242694481,0.631857573712978,-0.0347849594640184,0.921356329212838
"NPAS3",-0.00470596141981218,0.98785737621204,-0.0694033115380783,0.807242903519629,-0.087023020672318,0.824468623512905,0.3538875643272,0.252468536173871,-0.0327796965634908,0.909031768523066,0.0113540767238842,0.974583101816626
"NPAS4",0.005428209029021,NA,0.0346535118507667,NA,0.161978803080933,0.196257110563179,0.0300102489667059,NA,0.0212930478857198,NA,0.0273611940648022,NA
"NPAT",-0.0389434436633692,0.900069368779952,-0.217002249302641,0.425449068599198,-0.372135770367251,0.181935399664359,0.121621126366809,0.647704688836281,0.0770112875348041,0.782254268543144,0.00823128080426353,0.99274786641497
"NPB",0.0285489631359666,0.826949891361374,-0.117279107666875,0.538320515078429,-0.760205573036275,0.10053025639747,-0.0465763647545559,0.876294831073822,-0.071358999275564,0.639614168771477,-0.0389382717909543,0.864972351446656
"NPBWR1",0.00335802140841226,NA,0.0108295650821931,NA,-0.00595103344066809,NA,-0.00387255637204251,NA,0.00691415897541672,NA,0.00459173733948785,NA
"NPBWR2",0.00704338391328199,NA,0.0666662774286239,NA,0.173548188993509,0.406479417856255,0.0966229664688827,NA,0.032725100138648,NA,0.0742428634761787,NA
"NPC1",0.042250278986203,0.913374172225946,0.215880654185728,0.18226904145011,0.522724719831181,3.67307367556651e-05,0.200662571260665,0.173480300464438,0.105338350350916,0.573709740273994,-0.00243037302348609,0.994641463946805
"NPC1L1",0.0194977208833756,0.927278378835444,0.0497328019571687,0.862556025368309,0.175933931129221,0.647079779719125,-0.15445051488493,0.612523696386874,0.0779109123385585,0.721738017673413,0.0436569140810286,0.877576902434295
"NPC2",-0.0672887506004287,0.658780783182982,0.0204448409782261,0.954114151843009,-0.0708341462971515,0.857418486035407,0.0913145718099762,0.778009182529017,-0.099880243562786,0.6451763332777,-0.309950224678334,0.244896299160992
"NPDC1",0.0226103208009628,0.904456512895018,-0.0226846713002204,0.937363709001463,-0.128188574389487,0.747985043927592,-0.298966678995068,0.315799886896751,-0.16221423353084,0.351268825703439,-0.0505736013242172,0.830619494996264
"NPEPL1",0.0182926431447175,0.956347518609782,0.0312357790596711,0.929828867939901,0.0731390504204044,0.841245872174883,-0.272153373833858,0.328658522986298,-0.253587639956648,0.318901873070323,-0.0387219489632551,0.912098793358764
"NPEPPS",-0.070363918826824,0.80929265925328,-0.0442804475748377,0.856289661314584,0.127437641839259,0.397954938732206,0.0305500374738305,0.869644588641693,-0.0335989504295255,0.909031768523066,-0.0198554340102574,0.952494499581538
"NPFFR1",0.0202776903158426,0.888945421969817,0.28412330816535,0.193450191905485,2.81941540672788,1.56213508402658e-06,0.0601884736151161,0.833490689364068,-0.0125608017585479,0.957366746700451,0.0354299191921698,0.872593815314814
"NPFFR2",-0.0208634574308866,0.832076724560083,0.161702224149423,0.325832497890176,0.229872512422975,0.521371283233718,-0.00192631998702332,0.992997529429095,-0.0994481612195894,0.328651181252604,0.0306876266343084,0.873792281505002
"NPHP1",-0.0375773748892617,0.844438272918573,-0.0806989405530373,0.767563172408411,0.030846775421417,0.942965441021824,0.0172757107059947,0.960560402003997,0.0625919822543722,0.792626612979542,0.0428554460803469,0.886892347033174
"NPHP3",0.00680844367543815,0.986662784956378,0.0186915861365293,0.959381216318272,-0.00746931966183411,0.981753131620558,0.345053695389308,0.202209686218153,0.0881175684806723,0.739535805369585,-0.016273480737457,0.968116027402863
"NPHP4",0.12946125465313,0.559509897330357,-0.0288321621465883,0.936232674018273,-0.287588942579823,0.246000147016389,-0.545689001457106,0.0233323220970147,-0.0190831439765689,0.948061638288707,0.185344002085107,0.460408523686347
"NPHS1",0.0912434267799775,0.334763166277073,0.0253563845701896,0.933747832060269,0.283124682477873,0.454096473304184,0.0272938543503163,0.929890662437992,0.0916087729586781,0.611435080620255,0.169681121490167,0.393551461042987
"NPHS2",0.0208409320011434,0.804706723074886,0.089231903340753,0.52746517457513,0.00755675410894392,0.984947275794174,0.0281367476013955,0.907638173085281,0.012755559526726,0.937336181029254,0.0533700327212893,0.684893987996953
"NPL",0.0372442427700409,0.845762123201372,0.23665196372844,0.373625180970532,0.397505154372543,0.261342640798229,0.117535284472942,0.713660417610719,0.0332089828154943,0.904624302712417,0.00386082066914112,0.99154163152019
"NPLOC4",-0.0380176449470611,0.922804182403471,-0.132390141286378,0.467696392771392,-0.179767482475904,0.26084565139841,-0.334753795645095,0.0235007872965387,-0.234250916116718,0.177925553899414,-0.0419948706598566,0.872579506400933
"NPM1",-0.667309549650462,0.0116285219647255,-0.561593173311354,0.0170121389042706,-0.507586004208824,0.019896695221589,-0.322463035566589,0.150211207999224,-0.486041897655114,0.0504816066188089,-0.613465149815649,0.00999514777955646
"NPM3",-0.0116023692174035,0.972747480356444,-0.218978210807808,0.417412400446991,-0.361843154224924,0.227357748355944,-0.429763056594362,0.134610327161666,-0.123364334250589,0.608448055475056,-0.118807714628529,0.659304398108667
"NPNT",-0.0362522333222556,0.76310414888202,-0.0149157831517559,0.957944350719865,-0.317671479801435,0.401605223907606,-0.40870910180615,0.210247467894628,-0.133934156316484,0.39824180384599,-0.161636691054366,0.355984385104738
"NPPA",-0.012852797311185,0.746271439381121,-0.00817194504193865,0.94667725781427,0.0693087380923374,0.790723468441243,0.0787159414856149,0.58379199753084,-0.00302516672106427,0.978758684831623,-0.0242468914702894,0.778679156943839
"NPPC",-0.014734362400722,NA,-0.0806892217922998,NA,-0.46504404429069,0.0970374304321604,-0.0821818022645254,NA,-0.0102193789036398,NA,-0.0531374610019874,NA
"NPR1",0.0183765425015399,0.900069368779952,0.000332357173863499,0.999650132110493,0.0204024617418478,0.959664360363409,-0.075607014595622,0.780814600661679,0.0518032807974819,0.759745169502941,0.13855179880938,0.379663708590112
"NPR2",0.0181926919524116,0.952811320380528,-0.204124387763098,0.449366238925221,-0.923954312756422,0.00528045041259621,-0.440429887631045,0.139117234982224,-0.066374327518269,0.798814111879706,0.0490000523163162,0.88303154313501
"NPR3",-0.0232181827823961,0.932863185154813,0.105900376732757,0.707618024538284,0.514515651149639,0.108071120212162,-0.0398507486795458,0.90612829910155,-0.0475142441789638,0.870564451830668,0.0202316580938899,0.957979479842325
"NPRL2",0.0391115819559825,0.896276912892327,-0.39673810400957,0.142410855136127,-0.925666025239786,0.000390098282347369,-0.228599520094337,0.381004730646426,-0.0723957070713856,0.795526363381012,0.0108167482703122,0.980531141490133
"NPRL3",0.0181501224107388,0.954479181805136,-0.0239610187913045,0.946799018353597,0.0653616373042237,0.870982367832666,0.140273745407363,0.640974242908141,0.0484620020914573,0.871332829447797,0.0583200807120581,0.859604425994328
"NPSR1",-0.0590157806888622,0.483732030063899,-0.104870902427223,0.612289039529871,0.0778146959560837,0.854550898321094,0.0344000761861391,0.916473339057724,-0.00616800609694442,0.980406542047257,0.0208537704808716,0.941246386211682
"NPTN",-0.0215902360435911,0.935678549285037,0.0602182071546968,0.845369712727067,0.401562909021461,0.228281420912455,0.546466201349113,0.0855393006259162,0.0246465213845757,0.94090088709997,-0.0670561342609259,0.811864648963319
"NPTX1",-0.0127555373815534,0.882747062869877,0.0426371152292389,0.765293846741273,0.418557850966647,0.214044071115177,-0.090036065432523,0.621896947120591,-0.0125047838451533,0.92582392731652,-0.0500677692504302,0.603567281953882
"NPTX2",-0.001701731071877,0.994017105920047,0.00230868470100243,0.994409397483094,0.042488652500091,0.920313768238903,0.0824844711484695,0.776747333081965,-0.0828969281107591,0.57460699241127,-0.0205459552083732,0.932707031303349
"NPTXR",0.0289077993741404,0.860506869275866,0.0486868210204076,0.856289661314584,0.0846979195545804,0.840782271310735,-0.23638261828581,0.423955382895374,-0.00435088670571431,0.986201486161931,0.0344411227974285,0.900690789264441
