"Gene"	"sample01"	"sample02"	"sample03"	"sample04"	"sample05"	"sample06"	"sample07"	"sample08"	"sample09"	"sample10"	"sample11"	"sample12"	"sample13"	"sample14"	"sample15"	"sample16"	"sample17"	"sample18"	"sample19"	"sample20"	"sample21"	"sample22"	"sample23"	"sample24"	"sample25"	"sample26"	"sample27"	"sample28"	"sample29"	"sample30"	"sample31"	"sample32"	"sample33"	"sample34"	"sample35"	"sample36"
"ENSMFAG00000003158"	4.03417643736318	2.70830023301329	3.48258914852321	0.852118529109591	2.53510462239509	1.48503702797817	1.80455243550925	1.79712037352994	1.62145175263632	0.911012770598216	1.2426306141407	1.93965937408341	1.7259550520507	1.62796416161451	1.26162033740834	1.08256723709918	0.957401211888591	1.50000929059528	0.769666970565718	1.23931268247747	1.42715606172179	2.0395432529826	1.06792022077762	2.17037735424632	1.42711329621803	1.72099945028199	1.40781133416572	1.92884946708696	1.85874904441436	1.60115294756493	1.85314465306783	1.68650120473021	2.25583471386278	2.46274308594493	1.85083165166094	2.26417520852361
"ENSMFAG00000003160"	45.8622163405498	45.9141523878034	25.3891983085886	38.0257893615155	42.4630024251178	45.9011445011433	43.6492465922456	34.6795661270372	46.5061843597054	61.9884776515742	63.4518257345596	34.4289538899805	34.89665370865	51.9494992286631	43.4145821990518	31.9917283515173	43.0326649975188	52.4240535119911	42.3886957493045	33.7093049633872	26.1085608938516	41.9239446446423	55.2203747493761	27.7140492926838	42.766608286665	39.878784137003	59.4297498922815	53.2096404713644	40.4997855170285	58.3376595678005	74.7328507504421	47.2908705163125	46.4574262298345	84.6460298420931	49.297672221844	58.6039115660721
"ENSMFAG00000003168"	34.0427871293279	28.7756899757662	97.4001545732137	23.6995465908605	21.5483892903583	21.6230391498033	32.4819438391666	22.7311441841084	19.604825736421	10.7341069927007	14.2902520626181	22.5485402237196	39.1576052434002	12.3260143665099	20.0622371301601	21.6886746467112	16.4269892145095	11.0593905323551	10.71832521973	18.0939651641711	16.5382202446584	22.3594371438092	12.1920891872112	29.8009505948437	32.6364434135107	16.5646197089641	11.4636065782066	14.5439683955063	18.1947969840561	15.8026834390104	11.9016617804787	15.5226947619046	23.9842049294656	9.66153056793779	20.6676201102138	6.46907202435317
"ENSMFAG00000003171"	15.1458553964162	24.6286052439646	13.3124778741936	26.1493873620506	13.0135370616281	21.6905408328932	20.5039001368008	17.2426414217062	17.9096716313921	20.6364197165944	21.3577136805433	18.4267640537924	13.8615765117822	27.3846828614441	27.0877307737674	24.6004072154608	21.8690592610341	45.051126490421	29.3898758019724	25.0341161860449	20.8196884298237	24.0212872017951	24.1616949950936	23.5402466883639	28.6592424240506	25.2233981931954	22.3238654417707	26.2722599827362	20.7080351286164	26.227581434569	28.0208251851807	24.3682214887549	21.6219629177791	20.4597117909271	19.0095834222676	16.7901823904803
"ENSMFAG00000003176"	45.720666290116	22.3857941135005	26.1194186139241	27.5340799718537	20.5343474414002	13.0278248363539	15.1948545656649	15.6398043318011	16.8778386978963	6.81279115403883	10.4846958068122	19.7198703031813	15.3178510869499	15.3784471695371	18.0337495288369	19.3368906488751	19.7526986873857	14.9746690196716	20.2393907074689	9.00567215933629	13.3481066949273	19.1868143058363	9.16631522834123	27.2131929801654	28.2615223251046	16.6990727910174	10.1563531964813	18.3573259626207	8.95341088999595	11.8172049064846	15.783680320957	9.60273134938223	6.38443786942297	10.8498471618553	4.4150046690662	5.73395020340395
"ENSMFAG00000003180"	140.346875005109	127.459379716188	165.872350896597	460.250520535318	118.347134122144	79.0894720203524	61.8778414842738	207.931684299505	63.3103207052091	719.779307274381	60.1899203724402	273.00705690224	138.939381690081	53.7809589104794	16.9947680745006	82.5737492573585	253.912879300348	210.458930636403	7.86770681022734	148.097865556058	185.782139093548	54.0101268845392	7.2974548419804	60.8540419709833	23.3251140381865	737.018014583262	23.8070952402668	22.5919265168001	323.422333728099	100.628981987179	705.137515877248	121.703433876041	801.4172042891	244.293780937964	678.966023713993	787.197850745267
"ENSMFAG00000003188"	116.071041355713	133.933909960735	102.455525917844	128.084066406785	112.769903952875	102.850064468003	113.425274098603	115.404270473166	95.0760345864025	105.717090640289	90.9450280724226	94.639213627153	104.743897221327	113.34700475241	117.058577188555	134.499646733392	123.555145871096	85.1445951559932	69.2130149827246	97.7817706474724	103.426839296544	105.5274786821	108.616385788257	92.5749417638141	69.6244126154896	62.8971517845245	85.4491200862373	77.1539786834784	89.5864680279712	93.1453323409511	84.5577124886896	123.080169553372	110.301804924064	91.2764919965602	101.487268899408	121.118671219594
"ENSMFAG00000003190"	0.849300302602775	0.97329539623915	0.337024756308698	0.745603712970892	0.0422517437065849	0.382509537509528	0.183070536935721	0.194283283624858	0.442214114355361	0.118827752686724	0.310657653535175	0.484914843520852	0.269680476882921	0.494203406204405	0.420540112469448	0.410628952003139	0.352726762274744	0.584749384469348	0.570123681900532	0.206552113746245	0.58765249600309	0.226615916998067	0.266980055194405	0.584332364604778	0.467905998760011	0.564702944623777	0.326813345431328	0.665120505892055	0.445052588099214	0.330672891344931	0.559138472908395	0.378602311265966	0.170251676517946	0.533881368281767	0.154235970971745	0.29404872837969
"ENSMFAG00000003194"	128.315120718236	44.8985398004234	81.8408449902955	109.497230990582	93.7988710286184	53.483833568244	55.836513765395	242.222683859292	65.3739865722008	69.1973613145688	50.870190766385	127.047689002463	214.935340075688	66.3976811629918	102.537574481521	186.35088439997	242.020948457942	155.238249633471	272.690157053024	194.572091148963	245.386892259576	77.9558754473349	177.853213435339	99.7538822432442	44.778604081333	71.0450085569533	64.457647514302	58.1758735820251	51.0239702473746	30.7177712223054	20.9916558114752	132.097788239889	59.5455238621515	23.1291186323359	28.2637416805723	75.9527865404738
"ENSMFAG00000003195"	1.62782557998865	0.253903146844996	0.617878719899279	0.90537593717894	1.69006974826339	1.17002917355856	1.59532896472557	4.22566141884067	3.90622467680568	3.44600482791499	5.74716659040075	5.17242499755576	3.29010181797164	2.79079570562488	5.66492269150021	6.42074361313999	3.77921531008654	2.79662749094036	5.13111313710479	5.49428622565012	2.77036176687171	0.982002306991622	2.35832382088391	0.918236572950365	1.75464749535004	1.02184342360493	1.78490365581725	3.54730936475763	2.8273929126303	2.26249873025479	2.66788928502006	3.64834954492658	2.04302011821535	1.94608369728515	0.925415825830471	2.44060444555142
"ENSMFAG00000003206"	10.1916036312333	10.7062493586307	13.6495026305023	9.53307604441355	11.9149917252569	10.4852614399671	16.5286541919108	12.8226967192406	9.72871051581793	14.061284067929	13.5136079287801	9.94075429217748	8.25222259261739	11.5701738629031	12.2204009152887	10.8630022757194	8.91894813180424	9.33056626522828	10.8608561402051	11.5669183697897	8.47898601375887	11.1797185719046	11.213162318165	10.6849346670588	5.80203438462413	6.69576348625336	13.9775553892168	9.66641801896453	6.3092749254065	9.72874454009561	12.4767756383273	10.0157520525815	7.98054733677871	14.0531353715459	17.6214596835219	19.4954306915734
"ENSMFAG00000003214"	7.92680282429257	3.34305810012578	12.5260867761399	3.88779078906251	3.42239124023337	2.70006732359667	3.94909301104199	2.13711611987344	2.50587998134704	1.98046254477873	2.09693916136243	2.7478507799515	2.7507408642058	1.71517652741529	3.58695978282764	3.13571199711488	2.36830826098757	1.72882426712677	1.11174117970604	2.56124621045344	2.09875891429675	3.02154555997422	2.00235041395804	3.50599418762867	2.10557699442005	2.33948362772708	2.16199597746879	1.81799604943828	1.62313296836184	1.67076829311123	1.18217848557775	2.82230813852811	2.93684141993457	1.51553420673534	3.43175035412133	2.14655571717173
"ENSMFAG00000003218"	0	0	0	0	0	0	0.0261529338479602	0.388566567249716	0.22110705717768	0	0	0.323276562347235	0	0	0	0.223979428365349	0	0	0	0	0.16790071314374	0	0.0444966758657342	0	0	0	0	0.199536151767616	0	0.121826854706027	0	0.0344183919332696	0	0	0.0192794963714681	0.617502329597348
"ENSMFAG00000003238"	8.84687815211224	10.8332009320532	9.60520555479789	9.42656122827485	12.1685021874964	10.1702535855474	10.9580792822953	7.77133134499433	8.91798463949977	7.28810216478572	7.6111125116118	9.85993515159067	12.189557555108	11.5120322857026	10.7114040411336	8.06325942115255	8.96933766927206	7.01699261363217	4.70352037567939	8.5925679318438	8.81478744004635	10.7264867379085	7.4309448695776	12.8553120213051	8.42230797768019	10.2722154688706	13.9775553892168	7.3163255648126	13.0374228749064	9.22403328488492	6.99721860382506	9.53389456551569	15.5354654822626	8.97265138305809	13.1486165253413	11.7031393895116
"ENSMFAG00000003257"	97.1033345975839	124.200955998344	336.406877588799	42.5526690474102	51.6738825531533	54.0688481550232	95.3797497435109	38.2738068740971	43.7791973211807	14.1008933188246	29.0464906055389	53.0981753655333	48.3267414574195	39.943263536756	56.5750139539781	36.5459767282794	26.5552862455414	32.2120639183767	42.9588194312051	17.1851358636876	30.8097808618763	47.0605720965985	23.0047814225846	73.4589258360292	82.5152228813279	71.9592895149156	71.8989359948922	33.655097598138	78.2245372494383	68.5885191994933	62.272050497055	38.6518541410618	45.5636049281152	22.6124592436761	98.2097545162587	12.8499294301924
"ENSMFAG00000003260"	1.13240040347037	26.9560507567104	7.13369067520077	5.11271117465755	2.36609764756875	9.74274292597797	3.05989326021134	0.728562313593218	4.12733173398336	0.118827752686724	1.94161033459485	3.31358476405916	1.29446628903802	6.36650270345675	1.33583329843236	3.69566056802825	5.08934328424988	11.6187160305431	2.16646999122202	1.28062310522672	2.01480855772488	3.47477739397036	1.73537035876363	7.42936863568932	2.33952999380005	18.9847751859232	2.91618062077185	3.25909047887107	1.67549209637351	8.19720693807698	2.0448492723507	2.58137939499522	2.19199033516855	2.72107278027481	1.6965956806892	0.264643855541721
"ENSMFAG00000003265"	39.4216890458121	41.0053582154668	49.5426391773786	65.9859285979239	58.6876720084464	70.6517616341128	51.1812915404581	66.2020288951704	57.8563466281597	105.400216633124	66.4807378565276	58.9979726283704	74.1081950474268	87.6774984183815	68.2264488347492	89.7784208697772	107.027377581651	94.3988897623777	80.444451516165	85.9669897411872	61.7035120803244	73.8012503023704	78.1806594960949	56.0124309499723	61.3892670373134	44.1543921462973	67.7257809686152	36.6481398746522	45.1597479100673	61.801023008729	47.1753117285283	76.4088300918586	65.2915179446322	62.1369024761489	63.0439531347008	83.39221936848
"ENSMFAG00000003267"	172.195636352713	160.466788806037	321.577788311216	114.663199573309	140.191285618449	102.805063345943	130.529292835169	109.818626068951	88.7376322806423	55.769825260969	66.0147513762248	102.640308545247	181.11740827457	65.3511327733825	71.6649826955288	111.168456278668	59.3588751370926	36.7375156764438	37.0295331394395	86.9584398871692	84.7059097810168	92.0060623012151	61.0049426119215	129.554832838088	94.6339882492121	86.0768631305101	78.8625742013905	52.6775440666508	106.524645939747	54.2651618533419	57.0001734667759	68.5958551230064	118.261070801278	43.554386464019	122.309124980594	69.0132365507132
"ENSMFAG00000003271"	0.495425176518285	0.592440675971657	0.786391098053628	0.372801856485446	0.295762205946094	0.315007854419611	0.261529338479602	0.679991492687004	0.589618819140481	0.118827752686724	0.388322066918969	0.484914843520852	0.485424858389258	0.261637097402332	0.123688268373367	0.373299047275581	0.604674449613847	0.177967203968932	0.256555656855239	0.289172959244743	0.25185106971561	0.528770472995489	0.222483379328671	0.584332364604778	0.44451069882201	0.242015547695905	0.301673857321226	0.620779138832585	0.863925612192592	0.574326600756986	0.367433853625517	0.378602311265966	0.893821301719215	0.189441775841917	0.443428416543767	0.147024364189845
"ENSMFAG00000003276"	64.9714731491123	30.2567916656953	63.1359710151627	40.2626005004282	82.2218932530142	39.4434834855413	56.6995605823777	98.7444789023342	39.5044608824122	63.4936291856061	36.6576031171507	45.4203570097865	112.510694955555	43.6061829003887	54.3486251232575	69.3962928885305	75.83625388907	37.3731128334757	36.5734341939191	68.3687496500071	105.525598210841	47.2871880135966	49.7917802937565	36.4790347617554	17.7804279528804	31.5695836661102	30.6198965181044	15.9628921414093	47.9609612586918	31.5531553688611	16.9658588065347	68.6302735149396	43.265207295123	23.1807845712019	40.8918118038839	53.4286539465896
"ENSMFAG00000003278"	24.3466086746129	27.3369054769779	24.0972700760719	27.9601392364084	24.4215078624061	30.6007630007622	25.3160399648255	25.9368183639186	26.9013586232844	33.3113800031782	31.0657653535175	27.5593269401018	22.3834795812825	25.9602142200314	28.101974574429	28.7813565449473	24.3885361344252	33.7120732089719	36.1743476165887	22.8446637803347	28.4591708778639	27.2694486787674	31.3256598094768	23.6237227404503	41.2225184907569	27.1595225747626	33.3098217458854	39.929401037053	25.394177085661	29.2558489658331	40.8330839072531	27.0528560595499	34.3269942779308	36.1317132469403	22.98115967479	19.1719770903558
"ENSMFAG00000003279"	0.495425176518285	0.423171911408326	0.44936634174493	0.639088896832193	0.253510462239509	0.337508415449583	0.523058676959204	0.388566567249716	0.442214114355361	0.158437003582298	0.232993240151382	0.484914843520852	0	0.348849463203109	0.247376536746734	0	0.251947687339103	0.25423886281276	0.285061840950266	0.247862536495494	0.33580142628748	0.453231833996133	0.177986703462937	0.584332364604778	0.233952999380005	0.403359246159841	0.301673857321226	0.266048202356822	0.209436512046689	0.208846036638904	0.239630774103598	0	0.106407297823716	0.13777583697594	0.154235970971745	0
"ENSMFAG00000003283"	0.212325075650694	0.0423171911408326	0.224683170872465	0	0	0.112502805149861	0.130764669239801	0.145712462718644	0.3685117619628	0.0396092508955746	0.0776644133837939	0.323276562347235	0.37755266763609	0.0290707886002591	0	0.149319618910232	0.302337224806923	0.152543317687656	0.0285061840950266	0.165241690996996	0	0.0755386389993555	0.266980055194405	0	0.0701858998140016	0.0268906164106561	0.125697440550511	0.0665120505892055	0.0785386920175083	0.0696153455463013	0.111827694581679	0.0344183919332696	0.0212814595647432	0.189441775841917	0.154235970971745	0.235238982703752
"ENSMFAG00000003286"	0.212325075650694	0	0	0	0.0422517437065849	0	0	0.242854104531073	0.14740470478512	0	0.155328826767588	0.0808191405868087	0.0539360953765843	0	0.0742129610240202	0.0373299047275581	0.151168612403462	0.025423886281276	0	0.041310422749249	0.08395035657187	0.226615916998067	0	0.0834760520863968	0.0233952999380005	0.0268906164106561	0	0	0.0261795640058361	0	0.0159753849402399	0.0344183919332696	0	0	0.0192794963714681	0
"ENSMFAG00000003287"	1.27395045390416	1.22719854308415	2.97705201406016	0.426059264554795	0.380265693359264	1.10252749046864	0.470752809263284	0.679991492687004	0.884428228710721	0.316874007164597	0.543650893686557	0.808191405868087	0.647233144519011	0.726769715006478	0.841080224938896	0.335969142548023	0.806232599485129	0.457629953062968	0.513111313710479	1.03276056873123	0.58765249600309	0.906463667992267	0.311476731060139	1.25214078129595	1.14636969696203	0.672265410266402	0.452510785981839	0.443413670594703	0.680668664151739	0.643941946303287	0.782793862071754	0.722786230598662	0.65972524650704	0.309995633195865	0.559105394772576	0.264643855541721
"ENSMFAG00000003291"	7.78525277385877	7.95563193447653	13.4809902523479	8.73421492337331	10.3939289518199	14.0178495216727	11.821126099278	10.2484432112113	8.84428228710721	16.6358853761413	10.7953534603473	8.56682890220173	10.8411551706934	10.0875636442899	10.0187497382427	11.2736312277225	5.59323865892808	8.74581688075894	6.3283728690959	11.1951245650465	10.5777449280556	8.00709573393169	12.4145725665398	6.84503627108454	8.6562609770602	6.96466965035992	10.1060742202611	6.16345002126638	7.95858745777418	10.16384044976	7.6522093863749	9.94691526871492	12.5560611431985	8.05988646309249	17.4672237125501	14.0555292165492
"ENSMFAG00000003296"	133.835572685154	90.6011062325227	106.724506164421	79.1405083910532	53.4484557888299	87.6846863338017	56.4641841777461	38.5166609786281	59.6252030855811	49.5907821212594	44.8123665224491	72.4947691063674	67.5819275068601	76.6596695388833	49.3763567346481	43.3026894839674	45.0986360336994	53.0342267827417	52.1093045257086	77.0026280046002	52.4689728574187	64.6610749834483	45.3421127071831	96.9156964723067	152.958470994647	107.37423132775	88.0636268496879	63.6963737809291	94.0631734729692	68.6755383814262	116.971768532436	26.674253748284	93.1276670553164	65.8051841356333	79.0266556266479	39.4025296028784
"ENSMFAG00000003297"	0	0	0.0561707927181163	0	0	0.0225005610299722	0	0.0485708209062146	0.14740470478512	0.0396092508955746	0.0776644133837939	0.0808191405868087	0	0	0	0	0	0	0	0.165241690996996	0.08395035657187	0.151077277998711	0	0.166952104172794	0.0233952999380005	0.107562465642624	0.125697440550511	0.0886827341189407	0	0.0174038363865753	0.0159753849402399	0.137673567733079	0	0.0172219796219925	0	0
"ENSMFAG00000003302"	0	0.0423171911408326	0.280853963590582	0	0.0422517437065849	0.180004488239778	0	0.0485708209062146	0.14740470478512	0.0396092508955746	0.155328826767588	0.323276562347235	0.0539360953765843	0.0290707886002591	0.0989506146986936	0	0	0.101695545125104	0.285061840950266	0.041310422749249	0.16790071314374	0.151077277998711	0.0444966758657342	0.333904208345587	0.280743599256006	0.107562465642624	0.150836928660613	0.221706835297352	0	0.0696153455463013	0.223655389163358	0.172091959666348	0.127688757388459	0.20666375546391	0.0963974818573407	0.117619491351876
"ENSMFAG00000003305"	0	0.0423171911408326	0.0561707927181163	0.159772224208048	0.0845034874131697	0.0900022441198889	0.0523058676959204	0.339995746343502	0.442214114355361	0	0.232993240151382	0	0	0.0290707886002591	0.14842592204804	0.261309333092907	0.251947687339103	0.025423886281276	0.0855185522850798	0.123931268247747	0.25185106971561	0	0.222483379328671	0.0834760520863968	0.140371799628003	0.107562465642624	0.125697440550511	0.310389569416292	0.157077384035017	0.121826854706027	0.191704619282878	0.0688367838665393	0.0638443786942297	0.034443959243985	0.115676978228809	0.0882146185139069
"ENSMFAG00000003306"	1.06162537825347	1.14256416080248	0.393195549026814	1.06514816138699	0.549272668185603	0.877521880168917	0.523058676959204	1.79712037352994	0.958130581103281	0.831794268807066	1.08730178737311	1.69720195232298	1.13265800290827	1.2791146984114	1.06371910801096	0.933247618188952	4.03116299742565	2.13560644762718	3.02165551407282	1.85896902371621	1.59505677486553	0.830925028992911	1.8243637104951	1.16866472920956	1.26334619665203	0.779827875909026	1.2066954292849	1.1972169106057	0.890105176198428	1.00942251042137	0.910596941593673	0.826041406398471	1.00022859954293	1.32609243089342	0.501266905658172	1.29381440487063
"ENSMFAG00000003308"	2.26480080694073	1.05792977852082	2.415344086879	1.38469260980309	0.760531386718528	0.427510659569472	0.653823346199005	0.291424925437287	0.810725876318161	0.118827752686724	0.465986480302763	0.565733984107661	0.161808286129753	0.377920251803369	1.18740737638432	0.485288761458255	0.755843062017309	0.584749384469348	0.684148418280638	0.537035495740237	0.33580142628748	0.830925028992911	0.355973406925873	1.33561683338235	0.982602597396022	0.88739034155165	0.553068738422248	0.798144607070466	0.392693460087542	0.800576473782465	0.830720016892473	0.860459798331741	0.276658974341662	0.430549490549812	0.616943883886981	0.205834109865783
"ENSMFAG00000003314"	1.06162537825347	0.465489102549159	1.23575743979856	0.745603712970892	1.18304882378438	0.810020197079	1.25534082470209	1.06855805993672	0.884428228710721	1.94085329388315	1.16496620075691	1.21228710880213	1.88776333818045	1.39539785281244	1.4842592204804	0.895917713461394	1.81402334884154	1.24577042778252	1.31128446837122	1.03276056873123	1.17530499200618	0.906463667992267	1.42389362770349	0.751284468777572	0.538091898574012	0.61848417744509	0.678766178972759	0.997680758838082	1.04718256023344	1.07903785596767	0.894621556653433	1.1358069337979	1.23432465475511	1.53275618635733	1.2724467605169	1.91131673446798
"ENSMFAG00000003315"	1.27395045390416	1.10024696966165	1.06724506164421	0.0532574080693494	3.16888077799387	0.967524124288806	1.41225842778985	1.40855380628022	1.1055352858884	0.277264756269022	0.621315307070351	1.37392538997575	1.88776333818045	1.59889337301425	0.692654302890855	0.335969142548023	1.56207566150244	0.661021043313175	0.285061840950266	0.371793804743241	0.8395035657187	1.28415686298904	0.53396011038881	1.83647314590073	0.631673098326014	0.994952807194275	0.477650274091941	0.421242987064968	1.07336212423928	0.591730437143561	0.814744631952233	0.89487819026501	1.02151005910767	0.637213246013722	1.50380071697451	0.940955930815007
"ENSMFAG00000003318"	28.8762102884943	34.8693655000461	80.3242335869063	13.6871538738228	21.2526270844122	22.5680627130621	24.8452871555622	7.86847298680676	16.4356245835409	2.69342906089907	8.23242781868215	21.7403488178516	27.7231530235643	19.2739328419718	12.9625305255289	4.3675988531243	9.87634934369283	9.6356529006036	5.50169353034013	8.88174089108854	10.2419435017681	17.7515801648486	5.51758780735103	37.7311755430514	25.7348299318006	53.0820767946351	43.063943132605	9.24517503189956	60.6580498015223	26.801908035326	20.911778886774	16.8650120473021	21.4729927008259	22.1302438142604	32.2545974294662	17.7311383212953
"ENSMFAG00000003321"	0.0707750252168979	0.0423171911408326	0.224683170872465	0.0532574080693494	0.169006974826339	0.135003366179833	0.0261529338479602	0.0485708209062146	0.0737023523925601	0.0396092508955746	0.155328826767588	0.161638281173617	0.269680476882921	0.0290707886002591	0	0	0	0	0.0855185522850798	0.165241690996996	0.33580142628748	0	0	0.166952104172794	0.0233952999380005	0.0806718492319682	0.0754184643303065	0.0665120505892055	0.0785386920175083	0.0174038363865753	0.0159753849402399	0.103255175799809	0	0.06888791848797	0.115676978228809	0.0882146185139069
"ENSMFAG00000003325"	15.5705055477175	13.7530871207706	15.2784556193276	14.6457872190711	22.6469346267295	13.5228371790133	16.7901835303905	13.9883964209898	11.7923763828096	10.0607497274759	10.4070313934284	14.789902727386	14.1312569886651	9.09915683188111	12.7398916424568	13.4387657019209	9.17089581914334	5.72037441328709	7.21206457604173	10.4102265328108	12.0049009897774	11.9351049618982	9.29980525593844	14.6083091151194	9.87281657383622	9.03524711398044	13.3993471626845	6.40732754009346	10.8121599344103	8.91076422992657	8.19537247434305	15.4538579780381	21.3453039434375	7.62933697254267	17.0237952960064	13.5556463783037
"ENSMFAG00000003331"	0.0707750252168979	0	0	0.159772224208048	0.0422517437065849	0.0675016830899167	0.0784588015438806	0.0485708209062146	0.14740470478512	0.0396092508955746	0.0776644133837939	0.161638281173617	0	0.145353943001296	0.0247376536746734	0.0373299047275581	0.0503895374678206	0.025423886281276	0	0	0.08395035657187	0.151077277998711	0.0444966758657342	0.0834760520863968	0.0935811997520021	0.0268906164106561	0	0.155194784708146	0	0.0696153455463013	0.0639015397609595	0.103255175799809	0.0212814595647432	0.103331877731955	0.0192794963714681	0.0882146185139069
"ENSMFAG00000003333"	0.212325075650694	0.126951573422498	0.224683170872465	0.159772224208048	0.169006974826339	0.0900022441198889	0.0261529338479602	0.194283283624858	0.22110705717768	0.0792185017911492	0.0776644133837939	0.242457421760426	0.269680476882921	0.145353943001296	0.296851844096081	0.149319618910232	0.503895374678206	0.177967203968932	0.0285061840950266	0.123931268247747	0.08395035657187	0.151077277998711	0.222483379328671	0.417380260431984	0.140371799628003	0.322687396927873	0.125697440550511	0.155194784708146	0.104718256023344	0.0696153455463013	0.0958523096414392	0.103255175799809	0.127688757388459	0.120553857353947	0.21207446008615	0.176429237027814
"ENSMFAG00000003341"	3.04332608432661	4.86647698119575	4.60600500288554	4.10082042133991	2.57735636610168	3.91509761921517	3.84448127565015	4.3228030606531	2.9480940957024	2.05968104656988	2.64059005504899	3.31358476405916	4.26095153475016	2.93614964862617	2.22638883072061	4.18094932948651	2.16675011111628	1.77967203968932	3.1071740663579	3.22221297444142	3.77776604573415	3.77693194996778	3.15926398646713	4.17380260431984	3.76664329001809	3.92602999595579	4.34913144304767	2.48311655533034	5.83804277330145	2.54096011244	2.46020928079694	3.26974723366062	6.25674911203451	2.78996069876278	6.24655682435568	4.02846757880175
"ENSMFAG00000003345"	7.43137764777428	7.10928811165988	6.17878719899279	6.60391860059933	10.5629359266462	7.08767672444125	5.96286891733493	9.56845171852427	9.28649640146257	2.09929029746545	5.82483100378454	10.5064882762851	10.7332829799403	5.34902510244768	6.06072515029498	7.72729027860452	11.7407622300022	6.88987318222579	28.5631964632166	11.938712174533	7.13578030860895	10.197716264913	4.04919750378181	13.9405006984283	3.79003858995609	5.27056081648859	5.07817659824064	4.50064875653624	7.14702097359326	5.44740078899808	3.03532313864558	9.12087386231645	9.34256074892228	4.85659825340188	7.78891653407313	7.58645719219599
"ENSMFAG00000003346"	100.712860883646	113.113851919446	89.6485851781136	205.200793291203	66.7155033126975	123.168071078068	67.2914987908016	136.484006746463	100.75111572063	118.986189690306	90.0130551118171	113.470073383879	91.7992343309464	95.468469763251	83.6874823814201	189.225287063992	188.255311979778	154.856891339252	105.358856415218	176.312884293795	155.811861797391	118.44458595099	111.330683016067	104.345065107996	152.467169695949	215.824087311926	128.940434516714	107.461303068626	189.43532514623	132.199541192426	62.335952036816	105.492371275471	135.690586184803	70.0934570615095	63.1789096093011	63.3086912201472
"ENSMFAG00000003362"	0.636975226952081	0.634757867112489	0	0.639088896832193	0.253510462239509	0.20250504926975	0.130764669239801	0.679991492687004	0.663321171533041	0.158437003582298	0.776644133837939	0.808191405868087	0.593297049142427	0.813982080807255	0.0247376536746734	0.634608380368487	2.62025594832667	0.483053839344244	0.0285061840950266	0.950139723232728	0.41975178285935	0.755386389993555	0.266980055194405	0.834760520863968	2.69045949287006	1.12940588924755	0.628487202752554	0.931168708248877	0.392693460087542	0.174038363865753	0.159753849402399	0.172091959666348	0.404347731730121	0.27555167395188	0.154235970971745	0.205834109865783
"ENSMFAG00000003363"	1.06162537825347	0.211585955704163	0.224683170872465	0.266287040346747	1.35205579861072	0.382509537509528	0.523058676959204	0.582849850874575	0.29480940957024	0.118827752686724	0.310657653535175	0	1.51021067054436	0.0872123658007774	0.0742129610240202	0.335969142548023	0.655063987081667	0.152543317687656	0.0855185522850798	0.826208454984981	0.25185106971561	0.377693194996778	0.355973406925873	1.50256893755514	0.233952999380005	0.295796780517217	0.175976416770715	0.288218885886557	0.209436512046689	0.121826854706027	0.111827694581679	0.206510351599618	0.446910650859608	0.13777583697594	0.385589927429363	0.382263346893597
"ENSMFAG00000003365"	3.89262638692939	4.18940192294243	5.05537134463047	4.47362227782535	4.14067088324532	3.96009874127511	3.79217540795423	2.76853679165423	3.46401056245032	2.3369458028389	2.17460357474623	3.39440390464597	2.42712429194629	2.96522043722643	3.8095986658997	3.80765028221092	1.965191961245	2.74577971837781	2.56555656855239	2.97435043794593	3.69381568916228	3.92800922796649	2.62530387607831	5.258991281443	6.83142758189615	4.78652972109678	3.4943888473042	2.86001817533584	3.95311416488125	3.68961331395397	3.17910160310773	3.063236882061	4.74576548293774	1.75664192144323	2.6027320101482	1.2350046591947
"ENSMFAG00000003368"	39.2093639701614	18.5772469108255	15.5593095829182	27.8536244202697	14.0698306542928	9.45023563258833	7.66280961745234	10.9284347038983	12.7505069639129	10.2984052328494	6.05782424393592	13.092700775063	20.7653967199849	9.76778496968707	9.64768493312263	14.6333226532028	16.0742624522348	8.33903470025852	10.1482015378295	19.8290029196395	14.5234116869335	13.2192618248872	6.40752132466572	14.6917851672058	15.0431778601343	9.81507498988947	6.51112742051646	10.2206851072079	12.304395082743	7.01374606378986	10.2721725165742	6.64274964312104	20.8345489138836	14.7592365360476	11.0278719244798	16.5549434077765
"ENSMFAG00000003373"	14.2965550938134	60.1327286111232	26.6811265411052	8.09512602654111	8.57710397243673	19.2154791195963	5.30904557113592	3.54566992615366	7.73874700121881	2.41616430463005	4.03854949595728	8.64764804278853	5.33967344228184	14.2737572027272	2.67166659686473	5.41283618549592	12.9501111292299	25.6272773715262	5.30215024167495	4.79200903891289	6.21232638631838	8.91355940192395	4.13819085551328	14.1074528026011	11.1361627704883	43.240111188335	9.10049469585699	8.93478546248327	15.6815588394958	24.0869095590202	5.17602472063772	4.78415647872448	6.76750414158835	9.83375036415771	7.69251905221579	3.46977499488034
